,Unnamed: 0,timedate,open,high,low,close,volume,1d_GAIN,1d_TRENDPoint7,1d_TREND1,1d_TREND1Point3,1d_TREND1Point6,1d_TREND2,1d_TREND2Point5,1d_TREND3,1d_CDLMARUBOZU,1d_CDLRICKSHAWMAN,1d_CDLCLOSINGMARUBOZU,1d_CMO,1d_RSI,1d_STOCH,1d_CDLHIKKAKE,1d_CDLMATHOLD,1d_CDLBREAKAWAY,1d_CDLDOJI,1d_CDLDOJISTAR,1d_CDLSHOOTINGSTAR,1d_WILLR,1d_TRIX,1d_STOCHF,1d_CDLHIKKAKEMOD,1d_CDLLADDERBOTTOM,1d_CDLRISEFALL3METHODS,1d_CDLDRAGONFLYDOJI,1d_CDLGRAVESTONEDOJI,1d_CDLHANGINGMAN,1d_AROONOSC,1d_PPO1,1d_MFI,1d_CDLTASUKIGAP,1d_CDLCONCEALBABYSWALL,1d_CDLXSIDEGAP3METHODS,1d_CDLHAMMER,1d_CDLINVERTEDHAMMER,1d_CDLLONGLINE,1d_CDLLONGLEGGEDDOJI,1d_PPO2,1d_CDLADVANCEBLOCK,1d_CDL2CROWS,1d_CDL3LINESTRIKE,1d_CDLSTALLEDPATTERN,1d_CDLTAKURI,1d_CDLSPINNINGTOP,1d_CDLSHORTLINE,1d_HT_DCPERIOD,1d_HT_DCPHASE,1d_HT_PHASOR,1d_CDL3BLACKCROWS,1d_CDLUNIQUE3RIVER,1d_CDL3WHITESOLDIERS,1d_CDLENGULFING,1d_CDLKICKING,1d_CDLKICKINGBYLENGTH,1d_HT_SINE,1d_HT_TRENDMODE,1d_ULTOSC,1d_CDLIDENTICAL3CROWS,1d_CDLTRISTAR,1d_CDL3OUTSIDE,1d_CDLMATCHINGLOW,1d_CDLGAPSIDESIDEWHITE,1d_CDLDARKCLOUDCOVER,1d_CCI,1d_STOCHRSI,1d_ADX,1d_DX,1d_CDLMORNINGSTAR,1d_CDL3INSIDE,1d_CDLINNECK,1d_CDLONNECK,1d_CDLBELTHOLD,1d_CDLCOUNTERATTACK,1d_CDLHARAMICROSS,1d_CDL3STARSINSOUTH,1d_CDLEVENINGDOJISTAR,1d_CDLMORNINGDOJISTAR,1d_CDLUPSIDEGAP2CROWS,1d_CDLSEPARATINGLINES,1d_CDLTHRUSTING,1d_CDLHARAMI,1d_CDLHOMINGPIGEON,1d_CDLPIERCING,1d_CDLABANDONEDBABY,1d_CDLEVENINGSTAR,1d_CDLHIGHWAVE,1d_CDLSTICKSANDWICH,1w_GAIN,1w_TRENDPoint7,1w_TREND1,1w_TREND1Point3,1w_TREND1Point6,1w_TREND2,1w_TREND2Point5,1w_TREND3,1w_CDLMARUBOZU,1w_CDLRICKSHAWMAN,1w_CDLCLOSINGMARUBOZU,1w_CMO,1w_RSI,1w_STOCH,1w_CDLHIKKAKE,1w_CDLMATHOLD,1w_CDLBREAKAWAY,1w_CDLDOJI,1w_CDLDOJISTAR,1w_CDLSHOOTINGSTAR,1w_WILLR,1w_TRIX,1w_STOCHF,1w_CDLHIKKAKEMOD,1w_CDLLADDERBOTTOM,1w_CDLRISEFALL3METHODS,1w_CDLDRAGONFLYDOJI,1w_CDLGRAVESTONEDOJI,1w_CDLHANGINGMAN,1w_AROONOSC,1w_PPO1,1w_MFI,1w_CDLTASUKIGAP,1w_CDLCONCEALBABYSWALL,1w_CDLXSIDEGAP3METHODS,1w_CDLHAMMER,1w_CDLINVERTEDHAMMER,1w_CDLLONGLINE,1w_CDLLONGLEGGEDDOJI,1w_PPO2,1w_CDLADVANCEBLOCK,1w_CDL2CROWS,1w_CDL3LINESTRIKE,1w_CDLSTALLEDPATTERN,1w_CDLTAKURI,1w_CDLSPINNINGTOP,1w_CDLSHORTLINE,1w_HT_DCPERIOD,1w_HT_DCPHASE,1w_HT_PHASOR,1w_CDL3BLACKCROWS,1w_CDLUNIQUE3RIVER,1w_CDL3WHITESOLDIERS,1w_CDLENGULFING,1w_CDLKICKING,1w_CDLKICKINGBYLENGTH,1w_HT_SINE,1w_HT_TRENDMODE,1w_ULTOSC,1w_CDLIDENTICAL3CROWS,1w_CDLTRISTAR,1w_CDL3OUTSIDE,1w_CDLMATCHINGLOW,1w_CDLGAPSIDESIDEWHITE,1w_CDLDARKCLOUDCOVER,1w_CCI,1w_STOCHRSI,1w_ADX,1w_DX,1w_CDLMORNINGSTAR,1w_CDL3INSIDE,1w_CDLINNECK,1w_CDLONNECK,1w_CDLBELTHOLD,1w_CDLCOUNTERATTACK,1w_CDLHARAMICROSS,1w_CDL3STARSINSOUTH,1w_CDLEVENINGDOJISTAR,1w_CDLMORNINGDOJISTAR,1w_CDLUPSIDEGAP2CROWS,1w_CDLSEPARATINGLINES,1w_CDLTHRUSTING,1w_CDLHARAMI,1w_CDLHOMINGPIGEON,1w_CDLPIERCING,1w_CDLABANDONEDBABY,1w_CDLEVENINGSTAR,1w_CDLHIGHWAVE,1w_CDLSTICKSANDWICH
1051,1051,2018-01-03,14775.912444999998,15393.385041,14632.42789,15081.972218,17616.327676989982,0.0023,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.0504,0.5252,0.4807,0.0,0.0,0.0,0.0,0.0,0.0,-0.32799999999999996,0.2576,0.6854,0.0,0.0,0.0,0.0,0.0,0.0,-0.1429,-0.0871,0.4434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3632,-0.0496,-0.0664,0.0,0.0,0.0,0.0,0.0,0.0,-0.3065,1,0.552,0.0,0.0,0.0,0.0,0.0,0.0,0.0554,0.7728,0.3247,0.0747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.3337,0.6668,0.7479,0.0,0.0,0.0,1.0,1.0,0.0,-0.3695,0.9912,0.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.475,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3037,0.4253,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,1,0.6071,0.0,0.0,-1.0,0.0,0.0,0.0,0.0881,0.3333,0.4095,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1052,1052,2018-01-04,15099.647325999998,15399.222486,14243.743757,15134.483416,19567.01678340998,0.1188,UP,UP,UP,UP,UP,EITHER,EITHER,0.0,1.0,0.0,0.055,0.5275,0.6895,0.0,0.0,0.0,1.0,0.0,0.0,-0.2227,0.24600000000000002,0.8781,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714,-0.0853,0.4567,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4769,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3523,0.0039,-0.1861,0.0,0.0,0.0,0.0,0.0,0.0,0.0244,1,0.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0602,1.0,0.3093,0.1091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1661,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.3337,0.6668,0.7479,0.0,0.0,0.0,1.0,1.0,0.0,-0.3695,0.9912,0.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.475,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3037,0.4253,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,1,0.6071,0.0,0.0,-1.0,0.0,0.0,0.0,0.0881,0.3333,0.4095,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1053,1053,2018-01-05,15164.24737,17177.995495,14827.624937999999,16966.071298,22588.046306740023,0.0082,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2015,0.6008,0.8262,0.0,0.0,0.0,0.0,0.0,0.0,-0.0453,0.2359,0.915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0742,0.6408,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3426,0.0437,-0.1748,0.0,0.0,0.0,0.0,0.0,0.0,0.2713,0,0.6319,0.0,0.0,0.0,0.0,0.0,0.0,0.1758,1.0,0.2917,0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.3337,0.6668,0.7479,0.0,0.0,0.0,1.0,1.0,0.0,-0.3695,0.9912,0.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.475,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3037,0.4253,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,1,0.6071,0.0,0.0,-1.0,0.0,0.0,0.0,0.0881,0.3333,0.4095,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1054,1054,2018-01-06,16960.001496,17172.272828999998,16255.510669,17098.714318000002,13744.804427969995,-0.0544,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2111,0.6055,0.9125,0.0,0.0,0.0,1.0,0.0,0.0,-0.0169,0.22699999999999998,0.9445,0.0,0.0,0.0,1.0,0.0,-1.0,0.4286,-0.0687,0.6222,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4835,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3346,0.1006,-0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.591,1,0.7155,0.0,0.0,0.0,0.0,0.0,0.0,0.1756,1.0,0.2753,0.0626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.3337,0.6668,0.7479,0.0,0.0,0.0,1.0,1.0,0.0,-0.3695,0.9912,0.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.475,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3037,0.4253,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,1,0.6071,0.0,0.0,-1.0,0.0,0.0,0.0,0.0881,0.3333,0.4095,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1055,1055,2018-01-07,17105.396329,17115.006086,15768.909394999999,16174.219513999999,12201.377159479993,-0.0728,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.1114,0.5557,0.9074,0.5,0.0,0.0,0.0,0.0,0.0,-0.2146,0.2188,0.8629,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0619,0.6441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3287,0.1409,0.0358,0.0,0.0,0.0,-1.0,0.0,0.0,0.774,1,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,0.1114,0.8215,0.2566,0.0128,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1661,UP,UP,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,1.0,0.0,0.3337,0.6668,0.7479,0.0,0.0,0.0,1.0,1.0,0.0,-0.3695,0.9912,0.6523,0.0,0.0,0.0,0.0,0.0,0.0,0.8571,0.475,0.6731,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.3037,0.4253,0.3366,0.0,0.0,0.0,0.0,0.0,0.0,0.4521,1,0.6071,0.0,0.0,-1.0,0.0,0.0,0.0,0.0881,0.3333,0.4095,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
1056,1056,2018-01-08,16174.220218999999,16274.990730000001,14000.001183000002,14997.535521000002,22800.553207109995,-0.0338,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0012,0.4994,0.8194,0.0,0.0,0.0,0.0,0.0,0.0,-0.4662,0.2105,0.6509,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0542,0.5754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3258,0.1961,0.1727,0.0,0.0,0.0,0.0,0.0,0.0,0.9432,1,0.6432,0.0,0.0,-1.0,0.0,0.0,0.0,0.0118,0.4882,0.2485,0.14400000000000002,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,1057,2018-01-09,14975.389947999998,15375.281713999999,14236.325531999999,14469.003278999999,14965.727153030017,0.0249,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0479,0.47600000000000003,0.629,0.0,0.0,0.0,0.0,0.0,0.0,-0.5791,0.20199999999999999,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0532,0.5104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3257,0.2295,0.1735,0.0,0.0,0.0,0.0,0.0,0.0,0.9917,1,0.5832,0.0,0.0,0.0,0.0,0.0,0.0,-0.0161,0.1548,0.2411,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,1058,2018-01-10,14493.712609,14854.841344,13552.200346000001,14854.841344,22510.87744977001,-0.1054,DOWN,DOWN,DOWN,DOWN,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0108,0.4946,0.4326,0.5,0.0,0.0,0.0,0.0,0.0,-0.4967,0.1936,0.2738,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0516,0.4253,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254,0.2674,0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.9940000000000001,1,0.6257,0.0,0.0,0.0,0.0,0.0,0.0,-0.0328,0.0478,0.2381,0.1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1059,1059,2018-01-11,14884.571462,14941.63219,12849.750079000001,13315.079856,28464.455536740028,0.0394,UP,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.1415,0.4292,0.2841,0.0,0.0,0.0,0.0,0.0,0.0,-0.8258,0.1845,0.2055,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0494,0.4315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3215,0.3194,0.2478,0.0,0.0,0.0,-1.0,0.0,0.0,0.9064,1,0.5648,0.0,0.0,0.0,0.0,0.0,0.0,-0.0824,0.0478,0.2392,0.2533,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,1060,2018-01-12,13293.499673999999,14080.8249,12922.431136,13817.915772999999,14666.89121707,0.0264,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0908,0.4546,0.2433,0.0,0.0,0.0,0.0,0.0,0.0,-0.7183,0.1754,0.2505,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0442,0.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.4004,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.5857,1,0.5364,0.0,0.0,0.0,0.0,0.0,0.0,-0.0791,0.1146,0.2402,0.2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061,1061,2018-01-13,13822.819427,14499.620571000001,13796.238938999999,14187.946009000001,10349.320053429989,-0.0373,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.0537,0.4731,0.2544,-0.5,0.0,0.0,0.0,0.0,0.0,-0.664,0.1663,0.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.4286,-0.0256,0.4341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4962,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3039,0.5427,-0.0654,0.0,0.0,0.0,0.0,0.0,0.0,-0.2654,1,0.5274,0.0,0.0,0.0,0.0,0.0,0.0,-0.0457,0.2754,0.2372,0.1978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1062,1062,2018-01-14,14185.422827,14332.844297999998,13116.965546,13656.222405,10624.996662040003,-0.0048,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.10099999999999999,0.4495,0.319,0.0,0.0,0.0,0.0,0.0,0.0,-0.8137,0.1572,0.3993,0.0,0.0,0.0,0.0,0.0,0.0,0.3571,-0.0135,0.3783,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294,0.6326,-0.205,0.0,0.0,0.0,0.0,0.0,0.0,-0.7402,1,0.5322,0.0,0.0,0.0,0.0,0.0,0.0,-0.0821,0.3787,0.2385,0.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.408,0.7040000000000001,0.64,-0.5,0.0,0.0,0.0,0.0,0.0,-0.2362,1.0293,0.5337,0.0,0.0,0.0,0.0,0.0,0.0,0.7857,0.4927,0.6946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3067,0.4362,0.4726,0.0,0.0,0.0,1.0,0.0,0.0,0.3901,1,0.6088,0.0,0.0,0.0,0.0,0.0,0.0,0.0891,0.0524,0.408,0.3882,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063,1063,2018-01-15,13656.224492,14252.998227000002,13432.892697,13589.997311000001,10378.706404690029,-0.1503,DOWN,DOWN,DOWN,DOWN,DOWN,DOWN,EITHER,0.0,1.0,0.0,-0.107,0.4465,0.3765,0.0,0.0,0.0,1.0,0.0,0.0,-0.8290000000000001,0.1482,0.4231,0.0,0.0,0.0,0.0,0.0,0.0,-0.4286,-0.0001,0.4195,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.498,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.2859,0.6904,-0.1919,0.0,0.0,0.0,0.0,0.0,0.0,-0.9306,1,0.5179,0.0,0.0,0.0,0.0,0.0,0.0,-0.0814,0.3998,0.2397,0.2554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,-0.1581,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2429,0.6214,0.552,0.0,0.0,0.0,0.0,0.0,0.0,-0.4067,1.0539,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.4999,0.6467,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019,0.4541,0.6618,0.0,0.0,0.0,-1.0,0.0,0.0,0.2843,1,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0597,0.0524,0.4059,0.3786,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1064,1064,2018-01-16,13620.149331999999,13620.149331999999,9988.6412054,11573.536317,61412.80510913003,-0.0372,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,-0.2671,0.3664,0.3953,0.5,0.0,0.0,0.0,0.0,0.0,-0.7795,0.1384,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,-0.7857,-0.0004,0.2893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278,0.7684,-0.1836,0.0,0.0,0.0,0.0,0.0,0.0,-0.9934,1,0.5125,0.0,0.0,0.0,0.0,0.0,0.0,-0.1887,0.1912,0.2566,0.4764,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1581,DOWN,DOWN,EITHER,EITHER,EITHER,EITHER,EITHER,0.0,0.0,0.0,0.2429,0.6214,0.552,0.0,0.0,0.0,0.0,0.0,0.0,-0.4067,1.0539,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.7143,0.4999,0.6467,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019,0.4541,0.6618,0.0,0.0,0.0,-1.0,0.0,0.0,0.2843,1,0.569,0.0,0.0,0.0,0.0,0.0,0.0,0.0597,0.0524,0.4059,0.3786,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
